name,type,mass,radius,x,y,z,vx,vy,vz,R,G,B
gal0_star02456,star,1.2192586,0.802462,825.459,-127.64824,-1.2178309,1.0431221,7.4182861,0.0066655103,1.0000,0.9704,0.7945
gal0_star02457,star,0.52299071,0.382702,-98.000056,-2.0488632,0.76599857,1.0282929,-22.418931,0.24029295,1.0000,0.3895,0.0166
gal0_star02458,star,1.5111802,0.332561,441.39677,15.506187,39.169484,-0.31383566,10.68871,0.10708787,0.9926,0.9312,0.6672
gal0_star02459,star,1.4694454,0.819655,-578.56742,322.43415,8.3530502,-4.2822412,-7.7617065,0.35387253,0.9985,0.9582,0.7057
gal0_star02460,star,1.2908866,0.528178,-373.68213,221.47819,-11.972945,-5.6861409,-9.5153036,0.58286466,1.0000,0.3724,0.0285
gal0_star02461,star,0.79712643,0.445779,328.99538,-608.48488,6.0437921,7.371219,4.0840089,-0.34464966,0.9964,0.5469,0.1168
gal0_star02462,star,0.90097211,0.717781,-34.291353,-377.26308,4.2665774,11.549407,-0.51008131,-0.17993303,1.0000,0.5549,0.0969
gal0_star02463,star,0.63653711,0.668687,-704.8467,-919.56557,5.5337283,5.1247525,-3.9169918,0.005692053,0.9530,0.6895,0.2796
gal0_star02464,star,1.8419014,1.12624,836.01927,-847.59318,10.540557,4.7541563,4.2664217,0.26881304,1.0000,0.8149,0.4495
gal0_star02465,star,1.8201159,0.550112,-501.92132,-386.06963,-14.966199,5.4790926,-7.3684522,0.083589269,0.9793,0.7414,0.2753
gal0_star02466,star,1.5596804,1.12545,-49.764577,98.975285,-10.186822,-18.803368,-10.144131,-0.11480326,1.0000,0.3774,0.0323
gal0_star02467,star,0.57836126,0.398238,616.59042,-20.739012,10.907699,0.58656497,9.5556551,-0.12356859,1.0000,1.0000,0.7839
gal0_star02468,star,1.8439789,0.595651,-850.34651,311.29129,-5.7142324,-2.6450853,-6.5147099,0.29749539,1.0000,0.9425,0.6329
gal0_star02469,star,1.710981,0.935651,574.32783,1393.5912,0.48690173,-4.9108812,1.915606,-0.05816881,0.9857,0.5623,0.1153
gal0_star02470,star,1.6996301,0.730253,-1615.1719,-42.535588,-20.833753,0.01044812,-5.5752032,-0.14451885,0.9512,0.5406,0.0966
gal0_star02471,star,1.0251332,0.430024,-90.544512,128.84691,28.318922,-14.422646,-9.7289543,-0.29932013,0.9759,0.9309,0.6604
gal0_star02472,star,1.5927706,1.05064,-1003.3195,481.46025,7.4368031,-3.3279216,-5.6394082,-0.36229846,0.9856,0.5486,0.1209
gal0_star02473,star,1.3018669,0.755284,439.81536,10.486943,-0.16121608,-0.10651817,10.743168,0.20274279,0.9930,0.8447,0.4761
gal0_star02474,star,1.7778419,1.06383,229.65374,277.56092,11.896133,-9.1557379,7.3069225,0.33287589,0.9600,0.3727,0.0301
gal0_star02475,star,1.1771817,0.461556,58.825028,209.30271,11.667214,-14.894595,3.9808786,-0.50929556,0.9945,0.9831,0.8281
gal0_star02476,star,1.3967615,0.686753,1346.219,-1268.9344,17.074955,3.5018139,3.5607159,0.17443382,1.0000,0.7178,0.2441
gal0_star02477,star,0.81464845,0.46797,187.66186,-415.06031,21.409883,9.9621154,4.3766112,-0.25209985,1.0000,0.5436,0.0969
gal0_star02478,star,0.72042508,1.09251,390.88774,406.4471,16.424436,-6.433645,6.766688,-0.49139308,1.0000,0.9459,0.6124
gal0_star02479,star,0.73648959,0.36059,255.66516,215.28382,5.9035198,-7.6364857,9.8562836,-0.26487465,1.0000,0.7087,0.2359
gal0_star02480,star,1.0758526,0.841817,-503.74085,87.445413,-9.4105182,-1.4427846,-10.135999,-0.29319717,0.9991,0.5734,0.1338
gal0_star02481,star,0.53481313,0.673146,-304.52017,22.043132,2.0893908,-1.2215282,-13.083054,-0.78003044,0.9686,0.7472,0.2538
gal0_star02482,star,0.9368317,0.852819,131.57881,-423.36714,-1.9320788,10.04297,3.1226939,0.24733713,1.0000,1.0000,0.8281
gal0_star02483,star,1.3699869,0.971287,-17.977722,706.17217,10.548464,-8.4633433,-0.25247616,0.11245478,1.0000,0.3772,0.0092
gal0_star02484,star,0.9379095,0.378407,226.18291,317.55131,16.108413,-9.7015987,6.6867768,-0.23463662,0.9769,0.7259,0.2608
gal0_star02485,star,0.86312476,0.488326,-334.87051,254.43928,-8.8350488,-6.9899155,-7.6834477,-0.25534879,0.9969,0.3839,0.0219
gal0_star02486,star,1.9715838,0.869604,-265.46263,60.314039,12.324905,-2.7199356,-13.005096,0.32722102,0.9888,0.3678,0.0212
gal0_star02487,star,1.1920764,1.09181,-43.924917,-365.69695,-11.972058,11.349415,-1.1494516,-0.34626722,1.0000,0.9524,0.8493
gal0_star02488,star,1.9839351,0.939926,752.24471,-1128.397,-1.2031533,5.2128084,3.1461627,0.098094831,1.0000,0.7314,0.2443
gal0_star02489,star,1.8732466,0.497473,-758.42878,-52.434772,-16.005173,0.89831976,-8.0221825,0.33112893,0.9989,0.5629,0.0878
gal0_star02490,star,1.2427015,0.952197,93.668155,68.227086,-25.013169,-11.309381,16.203853,-0.27515909,1.0000,0.9679,0.8067
gal0_star02491,star,1.9136593,0.763593,-313.92034,-3.4187029,20.379019,-0.45784061,-13.452823,0.18566283,0.9735,0.5725,0.0813
gal0_star02492,star,1.0094073,1.04693,-929.96061,-930.7772,1.1546993,4.249758,-4.2273005,-0.036329677,1.0000,0.3704,0.0600
gal0_star02493,star,0.86723196,1.13244,-32.129435,-33.428529,27.570668,23.331375,-21.450729,-0.39853217,1.0000,0.3756,0.0320
gal0_star02494,star,1.1022461,0.997336,-330.08481,-903.78214,-16.925902,6.9772364,-2.9283873,-0.13716695,1.0000,1.0000,0.8227
gal0_star02495,star,1.0640894,0.586878,-322.56015,264.42566,-7.3660686,-6.8420397,-8.8379584,1.1018865,0.9848,0.5624,0.0684
gal0_star02496,star,1.3261877,0.53601,129.96404,-589.53046,-5.4985382,8.7202466,2.1613567,-0.18282888,1.0000,0.7224,0.2499
gal0_star02497,star,1.0999778,0.456391,410.40038,-309.99081,-18.371671,5.7322114,7.7411676,0.41849604,0.9876,0.8156,0.4320
gal0_star02498,star,1.2014137,0.884262,-556.97403,615.70269,39.743573,-5.3543275,-5.1936087,-0.33904841,0.9645,0.9138,0.6422
gal0_star02499,star,1.7629326,0.808716,-573.77233,337.57683,-13.664116,-4.1017492,-7.7009289,0.25400513,0.9954,0.4094,0.0567
gal0_star02500,star,1.5737589,0.727084,-553.37628,5.6081391,-6.8991964,-0.66238928,-9.1765275,-0.34224485,0.9942,0.6994,0.2381
gal0_star02501,star,1.7251897,0.84903,-4.5283294,76.037946,13.731154,-26.140208,-1.6244784,-0.12886584,0.9999,0.7074,0.2583
gal0_star02502,star,0.80279555,0.926745,294.1565,-387.29885,-0.083877858,8.0921073,6.4440267,0.38976961,0.9856,0.9553,0.7998
gal0_star02503,star,1.793635,0.370963,324.55857,-138.5817,14.952837,5.2850183,10.985872,-0.1823519,0.9873,0.9329,0.6622
gal0_star02504,star,0.72205223,0.905797,-436.48335,-857.9515,-4.7993436,6.2451374,-3.4996954,0.018026687,1.0000,0.8156,0.4257
gal0_star02505,star,1.019528,0.779573,-491.64813,-430.88554,9.1306298,5.9928629,-6.438119,0.29950628,0.9806,0.9077,0.6257
gal0_star02506,star,1.5394685,1.02315,-299.92209,1123.1882,-3.7052528,-6.1423501,-1.5787465,-0.50187293,0.9954,0.5883,0.0990
gal0_star02507,star,1.4473504,1.08185,169.59006,-454.03494,-28.679167,9.5266865,3.0917677,-0.18268809,0.9857,0.9171,0.6318
gal0_star02508,star,1.8820591,0.826808,928.23524,1425.1007,17.99911,-4.622425,3.105237,0.07926093,0.9843,0.4117,0.0291
gal0_star02509,star,1.2390241,0.587736,1296.7606,330.59584,6.5667104,-1.423286,5.9210954,-0.052603389,1.0000,0.9752,0.8223
gal0_star02510,star,1.0207641,0.726425,38.913034,9.2615215,13.091211,-9.6130749,34.014874,-1.982884,1.0000,0.8983,0.6572
gal0_star02511,star,1.7605889,0.339121,-347.99599,-305.18139,-4.7338415,7.1345845,-7.6095402,-0.37432164,0.9592,0.3858,0.0135
gal0_star02512,star,1.4561601,0.441731,129.99938,-443.42386,11.301691,10.045828,2.825796,0.34802369,1.0000,0.7374,0.2464
gal0_star02513,star,1.1773976,0.8341,450.39002,37.392327,17.184916,-1.2312241,10.925634,-0.039536266,1.0000,0.8348,0.4148
gal0_star02514,star,1.3215938,1.08273,219.23077,268.55544,4.997082,-8.9583317,7.9699016,-0.51040305,0.9722,0.8482,0.4495
gal0_star02515,star,1.6782664,0.574091,-15.732573,1334.778,-4.2844644,-5.9838128,-0.28853729,0.63616733,0.9706,0.3863,0.0066
gal0_star02516,star,0.80225345,0.613154,-278.50385,-375.05839,25.212642,8.3031358,-6.1200344,-0.0028895558,1.0000,0.9213,0.6722
gal0_star02517,star,1.8339614,0.615666,638.0418,19.038315,-7.4318179,-0.65393325,8.5531915,0.044739436,0.9948,0.8667,0.4420
gal0_star02518,star,1.8813552,0.60418,229.13626,589.48612,18.849581,-8.4174781,2.5537224,-0.079791545,0.9775,0.8651,0.4622
gal0_star02519,star,1.9068693,1.0938,-608.64704,287.59357,4.9323719,-3.7104701,-7.9351493,0.23149922,0.9790,0.9317,0.6354
gal0_star02520,star,0.65564567,0.734877,-519.62482,55.198604,-7.4314943,-1.3579796,-10.212303,0.20970705,0.9749,0.4090,0.0000
gal0_star02521,star,0.85713747,0.491075,108.89969,-583.60845,2.6769011,8.9782175,1.512794,0.37060724,1.0000,0.9215,0.6926
gal0_star02522,star,1.359609,0.37174,-803.80889,715.67797,-25.419047,-4.6617173,-5.434759,0.2509268,1.0000,0.7214,0.2342
gal0_star02523,star,0.85986635,0.317491,-801.91219,414.25695,-0.27533583,-3.7227184,-6.6074971,-0.044253252,1.0000,0.7134,0.2431
gal0_star02524,star,0.84389541,0.37703,-790.02541,-84.792102,9.135664,0.77643653,-7.8419671,0.38427612,0.9850,0.8496,0.4619
gal0_star02525,star,1.024011,0.781634,1023.6265,514.35747,-3.201701,-3.2673902,5.7928915,0.079218961,1.0000,0.9122,0.6643
gal0_star02526,star,1.7132293,0.632857,-191.09392,140.95585,-11.12259,-8.572279,-12.666793,0.41684692,0.9989,0.4122,0.0219
gal0_star02527,star,1.4116475,1.03488,-99.007231,-308.43226,-21.110676,12.259678,-4.4689073,0.3920302,0.9776,0.9881,0.8114
gal0_star02528,star,1.2022775,0.417212,-956.49888,102.49507,-15.832493,-0.84956445,-7.3120648,0.11965286,0.9843,0.3755,0.0473
gal0_star02529,star,0.91168681,1.0264,29.456306,473.97928,-21.312382,-10.579406,0.3847664,0.2030295,1.0000,0.5883,0.1259
gal0_star02530,star,1.667123,0.739036,338.55585,-793.08674,8.9562814,7.6102058,3.0805073,-0.064196147,0.9804,0.8718,0.4456
gal0_star02531,star,0.58473942,0.683335,879.1329,93.101464,2.7891449,-0.71340298,7.0629091,0.039859232,0.9998,0.9053,0.6519
gal0_star02532,star,1.947548,0.467207,527.93773,588.64929,-8.8637959,-5.4645797,5.4761558,0.31065222,0.9661,0.9866,0.8536
gal0_star02533,star,1.9515691,0.803002,256.02025,-182.30358,4.7462059,7.8445184,10.272679,-0.31712719,1.0000,0.5518,0.0798
gal0_star02534,star,1.9766503,0.36353,-675.57659,198.62853,-3.9625732,-2.3045588,-8.243756,-0.34218527,0.9907,0.8616,0.4464
gal0_star02535,star,1.8462124,0.816531,-221.63571,333.72373,18.166211,-9.6305245,-6.293271,-0.069005609,0.9898,0.9337,0.6487
gal0_star02536,star,0.92670317,0.521223,-111.72326,139.78338,-2.5576056,-12.415417,-9.9034977,-0.53618019,0.9829,0.9468,0.8012
gal0_star02537,star,1.5513715,0.489718,-766.85511,751.81885,11.062779,-5.0933117,-4.8113343,-0.12555165,0.9991,0.8258,0.4578
gal0_star02538,star,0.98382077,0.324882,217.92992,-1263.8717,-12.197184,6.0756532,1.1309268,-0.049277283,0.9894,0.5341,0.1522
gal0_star02539,star,1.0247008,1.03144,-306.68457,532.32127,-5.5837294,-8.4630404,-4.7068548,-0.31656109,0.9808,0.4141,0.0000
gal0_star02540,star,1.2466729,0.375633,654.77457,1071.6796,3.0536345,-4.8249605,3.0486503,0.1340424,0.9817,0.4429,0.0411
gal0_star02541,star,0.9805465,0.681975,-55.495624,-555.42323,2.9584543,9.7827602,-1.0829615,-0.14768042,0.9873,0.5807,0.1246
gal0_star02542,star,1.2453211,0.747282,-157.89265,-79.037084,9.4709896,8.0644482,-15.045394,0.075459397,0.9732,1.0000,0.8277
gal0_star02543,star,1.0741065,1.0198,253.59891,-1252.3072,8.0966309,6.7318146,1.0134978,-0.33575941,0.9785,0.8169,0.4805
gal0_star02544,star,0.98674262,0.888734,-508.56028,-761.70654,-6.2444276,5.805216,-3.6755983,-0.2328392,1.0000,0.9931,0.8269
gal0_star02545,star,1.0029,0.778777,1034.36,-194.62675,-18.492772,1.3276046,6.7109046,0.27986082,1.0000,0.9770,0.8061
gal0_star02546,star,0.96565332,0.584561,410.60191,-556.45076,-3.0321104,7.2920739,5.2693329,0.18656819,1.0000,0.4206,0.0170
gal0_star02547,star,0.6449906,0.315821,-121.33633,-273.03622,-4.9208142,10.961577,-4.9393362,0.076088752,1.0000,0.8616,0.4662
gal0_star02548,star,1.8001604,1.04255,-329.9038,673.3983,-20.077175,-7.0924094,-3.3743762,0.466526,0.9846,0.5517,0.1161
gal0_star02549,star,0.66628508,0.84016,-195.43322,515.09843,13.041312,-8.2734143,-3.7362859,0.098501192,1.0000,0.9273,0.6739
gal0_star02550,star,1.7754095,0.556234,-1437.0336,597.07054,1.7046265,-2.1123252,-5.1880346,0.30459162,0.9538,0.9554,0.8466
gal0_star02551,star,0.89420248,0.372247,-139.75159,-557.03026,1.2582817,9.442786,-2.727539,0.39889632,1.0000,0.3706,0.0446
gal0_star02552,star,0.51765025,0.979076,529.03131,614.38163,7.9899309,-6.0316943,5.2009494,0.28106704,1.0000,0.7434,0.2457
gal0_star02553,star,0.7921422,0.389877,164.47355,-204.42862,12.493298,11.406868,8.8741826,0.23389097,0.9907,0.8233,0.4364
gal0_star02554,star,1.4117539,0.761584,-1844.4208,143.56901,-5.1880271,-0.22200932,-4.9465035,-0.31674817,1.0000,0.3608,0.0119
gal0_star02555,star,0.77883707,0.435866,-168.66107,332.92947,-20.592303,-10.219542,-5.7411351,1.2322489,0.9965,0.5446,0.1199
gal0_star02556,star,1.9617724,0.428584,875.65782,34.647716,11.298272,-0.28121759,7.8894243,0.44860487,1.0000,0.8566,0.4354
gal0_star02557,star,1.1959784,0.765115,-151.01442,-210.26344,-23.522215,12.451912,-8.653834,-0.09215959,0.9948,0.8572,0.4399
gal0_star02558,star,0.70745285,0.689091,-117.34403,721.99386,8.5061524,-8.3401163,-1.4636911,0.33476396,1.0000,0.7181,0.2399
gal0_star02559,star,0.68820158,0.862352,-290.81107,507.35296,-3.9089495,-7.9197463,-4.4184319,0.056085863,1.0000,0.9630,0.8289
gal0_star02560,star,1.8582195,1.14244,951.42551,-353.94023,4.1955968,2.3917996,6.6405709,0.20976369,0.9532,0.7014,0.2829
gal0_star02561,star,0.50811722,0.533007,-307.35031,1160.0591,9.730192,-6.4445795,-1.947205,0.0066348253,1.0000,0.3724,0.0319
gal0_star02562,star,1.7225483,0.597567,600.71389,465.71881,-5.3921142,-4.8788034,6.7324914,0.29537858,1.0000,0.7123,0.2406
gal0_star02563,star,1.1848314,0.978765,106.72615,-208.62962,-7.1505855,12.84386,7.1157367,-0.30993915,0.9916,0.8872,0.6694
gal0_star02564,star,1.2246569,1.08613,-320.6755,-927.09574,-18.991461,6.9077302,-1.83543,0.090337368,0.9821,0.8495,0.4349
gal0_star02565,star,1.3151593,0.413768,89.58964,174.98689,-4.9071511,-15.422997,7.3480816,-0.51521657,0.9651,0.7233,0.2686
gal0_star02566,star,1.2700563,1.0413,310.39197,1033.0757,6.1887,-6.2901459,1.7719751,0.10800916,1.0000,0.7024,0.2466
gal0_star02567,star,1.9739976,1.14383,-136.29998,-16.199325,12.153937,4.1675203,-18.484515,-0.37840235,1.0000,0.8507,0.4721
gal0_star02568,star,1.2995263,0.635282,-445.92732,-1109.1099,3.6195989,5.6037951,-2.3472484,-0.42049034,1.0000,0.7280,0.2599
gal0_star02569,star,1.4081697,0.392647,-109.34336,-993.87479,-18.664068,7.4839857,-0.63322029,-0.028778946,1.0000,0.7285,0.2611
gal0_star02570,star,1.3487867,0.700855,731.51088,-647.27274,-17.437023,4.7209667,5.3509199,-0.18706121,1.0000,0.5672,0.1101
gal0_star02571,star,1.238782,1.12522,-186.54119,-508.28669,19.837831,8.8299366,-3.1061425,0.69085065,0.9971,0.9934,0.8185
gal0_star02572,star,1.4859949,0.664317,1719.7495,392.4074,20.111803,-1.6840891,5.3327596,-0.0037094883,0.9546,0.7240,0.2342
gal0_star02573,star,1.8973082,0.641526,-487.64316,634.65101,-18.80765,-5.8383766,-4.765163,-0.2277166,1.0000,0.8040,0.4694
gal0_star02574,star,1.2580627,0.964402,-72.280473,501.04349,-17.526088,-10.211686,-1.3299678,0.09342827,0.9645,0.8591,0.4576
gal0_star02575,star,0.75674741,0.89754,-561.92767,-37.076891,8.3347653,1.0327852,-9.3753376,0.047008097,1.0000,0.9208,0.6228
gal0_star02576,star,0.84684565,0.458249,582.60479,-458.1502,-1.2715759,4.7741002,6.1136958,-0.15205338,0.9959,0.5917,0.1275
gal0_star02577,star,1.8726595,1.14088,650.3961,16.24367,15.208632,0.14378675,8.7462611,-0.13901706,1.0000,0.9388,0.8337
gal0_star02578,star,1.6390434,0.58658,-983.82949,31.891032,-3.5165156,-0.31020082,-7.4708447,-0.016583979,1.0000,0.9772,0.8485
gal0_star02579,star,0.93980368,0.362709,194.33865,-17.367571,-1.5928688,1.9338865,15.380061,1.2039397,0.9799,0.8668,0.4459
gal0_star02580,star,0.7257682,1.02025,-441.7995,-537.0312,3.7254713,6.2544387,-5.4160022,-0.18425663,0.9953,0.9782,0.8214
gal0_star02581,star,0.70920034,0.617539,-0.28838106,-577.72658,16.38975,9.6846924,0.11903383,-0.36238389,1.0000,0.8518,0.4433
gal0_star02582,star,0.84333564,1.12358,651.34007,160.05335,-3.3313167,-2.176955,8.9927537,-0.71229136,1.0000,0.7117,0.2521
gal0_star02583,star,1.1362626,0.463483,467.71367,222.33746,4.9966095,-4.291707,9.0379374,0.25391282,0.9926,0.9915,0.8371
gal0_star02584,star,0.95774215,0.433779,-727.07896,56.53475,-5.4739463,-0.59144546,-8.1388889,-0.22793282,0.9791,0.8953,0.6202
gal0_star02585,star,1.397191,1.02952,-63.516544,304.362,-12.251257,-12.971916,-2.044987,-0.31479235,1.0000,0.8580,0.4256
gal0_star02586,star,1.16863,0.76796,-231.49653,-427.99485,11.845252,8.7158412,-5.0405431,0.11377433,1.0000,0.9595,0.8375
gal0_star02587,star,1.3266781,1.08598,416.01881,733.05804,-6.8869831,-6.9919728,3.5726497,-0.223098,1.0000,0.8507,0.4750
gal0_star02588,star,0.76288336,0.632473,-831.98288,370.94765,-10.681249,-2.831264,-6.6181831,-0.22888627,0.9950,0.9017,0.6499
gal0_star02589,star,1.5789031,0.385309,-347.00517,457.12992,-21.599952,-7.2147736,-5.2023649,-0.54644441,0.9991,0.5854,0.1020
gal0_star02590,star,1.8042354,0.461988,-480.67081,99.229679,13.581063,-2.0221472,-10.054004,0.57843408,1.0000,0.8080,0.4509
gal0_star02591,star,1.2126894,0.473189,-61.817892,-569.87889,6.2862044,9.3991143,-1.2900261,0.096902639,1.0000,0.5468,0.0838
gal0_star02592,star,1.18863,0.820218,1356.4677,1257.9727,1.0453862,-3.4930706,3.9875392,0.23259645,1.0000,0.5395,0.0811
gal0_star02593,star,1.9137178,0.512081,-359.70797,-1160.4683,3.2091957,6.3133995,-1.6388881,-0.22074748,0.9576,0.7475,0.2418
gal0_star02594,star,1.7487562,0.561119,262.97779,98.554738,-7.9725434,-4.8212714,12.497694,-0.13271739,0.9987,0.9411,0.8683
gal0_star02595,star,1.122442,0.684409,-309.01125,291.85993,-20.658057,-8.0290962,-8.1241063,0.20046588,0.9987,0.5692,0.1075
gal0_star02596,star,0.75359319,0.442691,-8.0848425,60.864373,11.315447,-29.949169,-3.880894,1.3548513,0.9950,0.8443,0.4423
gal0_star02597,star,1.0311716,1.0782,389.91926,-359.58569,-13.98918,6.4126722,7.4288276,-0.22105191,0.9909,0.8775,0.4424
gal0_star02598,star,0.63954319,0.315824,-387.89711,692.3697,-6.3502543,-6.8952411,-4.1594065,0.007378739,0.9982,0.7302,0.2622
gal0_star02599,star,0.74721602,0.437421,-210.31467,501.83096,8.6970089,-8.2849753,-4.0608249,-0.15747936,0.9935,0.9508,0.6743
gal0_star02600,star,1.9376738,1.04118,-14.714586,277.4407,11.014399,-12.976125,-0.79567444,-0.43301415,0.9975,0.9308,0.6419
gal0_star02601,star,1.0006695,1.14849,-356.50593,-281.0227,-2.7337746,5.9903863,-8.2784377,-0.13522233,1.0000,0.5894,0.0780
gal0_star02602,star,1.7772594,0.864851,-294.42065,914.95503,-1.6210447,-7.0957781,-2.2093394,-0.12375336,1.0000,0.5748,0.1116
gal0_star02603,star,0.80172243,0.687827,1022.5985,-956.04468,-0.0062541367,4.1440504,4.5317215,0.14498812,1.0000,0.7405,0.2638
gal0_star02604,star,1.4477909,0.574786,199.67003,-18.962786,19.089822,1.0096762,15.610293,-0.87380693,1.0000,0.3831,0.0530
gal0_star02605,star,1.6196446,0.541433,-565.15664,-238.22003,-1.4886704,3.3414476,-9.0343193,-0.099508717,0.9999,0.3592,0.0146
gal0_star02606,star,0.58279377,0.936153,25.892062,-623.05293,-31.834377,8.8589047,-0.054363667,0.17781789,1.0000,0.3595,0.0000
gal0_star02607,star,1.684213,0.532398,-164.9646,-34.612342,-2.2312003,2.7224882,-17.004651,-0.1902155,0.9689,0.8688,0.4392
gal0_star02608,star,1.7026609,0.353396,-6.2935325,-133.54302,29.180678,19.572236,-0.40676404,0.43479308,1.0000,0.9828,0.8174
gal0_star02609,star,0.53672418,0.653439,108.39084,-54.495097,26.304366,8.6303466,17.256313,-0.49647318,1.0000,0.7180,0.2540
gal0_star02610,star,1.3213178,0.317183,-568.75831,-96.875553,-13.620866,1.1978281,-9.5462081,0.18420723,1.0000,0.4075,0.0671
gal0_star02611,star,0.88004818,0.301819,-1420.6488,-237.75834,-10.802806,0.70353574,-6.045697,0.211778,1.0000,0.3337,0.0165
gal0_star02612,star,1.1266901,0.315999,606.97065,-132.65535,-5.3424995,1.6055186,8.926222,0.08244835,1.0000,0.5434,0.1072
gal0_star02613,star,1.4644976,0.650255,-927.67038,-491.04601,-2.3047868,3.5732994,-6.0968393,0.32636419,1.0000,0.9363,0.6767
gal0_star02614,star,1.5126329,1.05238,76.242557,-65.823602,-15.798608,14.619414,16.701665,-0.18484295,0.9867,0.9207,0.6690
gal0_star02615,star,1.8725271,1.05738,125.09448,-801.68278,-25.124633,7.8153058,0.81992129,0.076911799,1.0000,0.5298,0.0850
gal0_star02616,star,1.7334618,0.309831,362.5225,1051.7928,1.0139813,-6.2640537,2.4124039,0.25818725,0.9894,0.9330,0.6498
gal0_star02617,star,1.6348702,0.768709,-746.4021,777.36966,33.962139,-4.8979751,-4.5699775,-0.38915944,0.9911,0.3794,0.0000
gal0_star02618,star,1.1272882,0.476194,416.60922,-17.212114,-5.6043294,0.80421176,10.718333,0.060258665,1.0000,0.5281,0.1015
gal0_star02619,star,0.60061494,0.405106,-530.11535,-734.68103,-11.208185,5.8742758,-4.0724906,0.35971168,1.0000,0.9631,0.8445
gal0_star02620,star,1.9644878,1.06698,206.5896,-832.20357,14.021404,7.3469203,2.442614,0.36823702,0.9976,0.7081,0.2479
gal0_star02621,star,1.5153851,0.54461,-326.8868,-325.49345,3.5890258,6.8569572,-7.3919965,0.21467076,0.9568,0.7055,0.2672
gal0_star02622,star,1.9347283,0.761665,53.817467,-411.31457,-26.215194,10.424516,1.9742503,0.30560539,1.0000,0.5543,0.0680
gal0_star02623,star,1.4967851,0.574783,787.91262,-1112.4361,-17.92231,5.33716,3.4509379,-0.36271875,1.0000,0.8029,0.4604
gal0_star02624,star,0.9222122,1.13773,1197.3098,674.86884,-8.798109,-2.8743663,5.0572533,0.27143374,1.0000,0.5539,0.1292
gal0_star02625,star,1.936481,0.577302,-20.912524,281.98908,18.729689,-13.188759,-0.75519846,-0.6249819,0.9948,0.3744,0.0617
gal0_star02626,star,0.99178739,0.531909,681.00906,-365.24315,-11.256863,4.1011698,7.1451456,0.23910601,0.9677,0.5358,0.0713
gal0_star02627,star,1.9236871,0.376992,-1035.3156,-818.36621,7.8562201,3.764051,-4.5445232,0.41729449,1.0000,0.9244,0.6277
gal0_star02628,star,1.2477198,0.44385,-67.888212,-1248.1295,4.8884217,5.9476544,-0.50896292,0.18000262,1.0000,0.5688,0.1068
gal0_star02629,star,1.3557813,1.03451,-773.05873,-136.53707,10.082048,1.4229859,-7.5940421,0.094018712,0.9915,0.7196,0.2129
gal0_star02630,star,1.4619352,0.851252,1091.8666,53.132907,6.6995148,-0.40386782,6.8598927,0.11196101,1.0000,0.8574,0.4593
gal0_star02631,star,0.67248902,0.582511,319.55046,-594.53238,-17.399759,7.4238723,4.3026288,-0.17999197,0.9724,0.5650,0.0609
gal0_star02632,star,0.98895489,1.05108,179.33808,-431.27422,-26.159412,9.5995369,3.6965191,-0.19723224,1.0000,0.9945,0.8019
gal0_star02633,star,1.2447535,0.569577,349.09289,-127.69517,21.075067,3.7305312,10.75315,0.47399157,1.0000,0.7426,0.2464
gal0_star02634,star,1.2334062,0.582965,-726.93766,-6.3007266,6.4014613,-0.11926235,-8.2981494,-0.86329085,0.9951,0.9162,0.6320
gal0_star02635,star,1.2999302,0.544654,1083.8314,63.514028,-6.2010529,-0.50306746,6.889041,0.13479049,1.0000,0.8315,0.4363
gal0_star02636,star,1.7669521,0.39443,1410.5226,-1197.0488,-1.4350289,3.2851844,3.9189649,0.11718901,1.0000,0.3644,0.0066
gal0_star02637,star,0.69101553,0.365235,-302.13002,924.4362,1.3240117,-6.4179226,-2.5138643,0.24660048,1.0000,0.9363,0.6392
gal0_star02638,star,0.9363415,0.899487,325.09196,523.95673,8.9668628,-7.189295,4.5619548,-0.12147499,1.0000,0.8554,0.4457
gal0_star02639,star,1.601734,0.819897,-652.48699,240.2231,20.860761,-3.0453095,-7.8355558,-0.16490528,0.9857,0.9141,0.6607
gal0_star02640,star,1.265563,0.570898,80.422511,213.08518,-5.591602,-13.226751,5.7151608,-0.031101564,0.9879,0.8305,0.4029
gal0_star02641,star,1.4172383,0.807751,-350.67909,-36.125738,-1.6618333,1.5092655,-11.716778,0.10818447,0.9872,0.5436,0.0929
gal0_star02642,star,1.1864844,1.04311,627.88486,-52.203509,7.1983616,0.91912421,8.760623,0.43788696,0.9967,0.9170,0.6245
gal0_star02643,star,1.6707802,0.340438,-202.0948,-1187.8248,-4.4697944,6.2741593,-1.2389918,0.18342183,1.0000,0.5380,0.0957
gal0_star02644,star,0.60612133,1.08358,283.01798,102.81588,0.22732871,-4.7674795,12.419477,0.08910563,0.9729,0.9252,0.6337
gal0_star02645,star,0.87911095,0.629578,-583.05581,-204.5505,20.753599,3.1188304,-8.5165064,-0.13187963,1.0000,0.8448,0.4417
gal0_star02646,star,1.5086401,1.09664,-280.91331,-402.60895,-6.361363,8.27252,-5.401227,-0.47814564,0.9955,0.9644,0.8007
gal0_star02647,star,1.9079598,0.937885,-79.086078,-339.43667,-15.630641,11.753656,-2.9893286,0.0062179485,1.0000,0.4114,0.0570
gal0_star02648,star,1.8466649,0.827851,45.353844,-206.99275,33.763783,14.881429,3.0257761,0.74519343,1.0000,0.7361,0.2060
