name,type,mass,radius,x,y,z,vx,vy,vz,R,G,B
gal0_star04141,star,1.5265814,0.75058,-318.5811,-4.9505322,5.0752714,0.52725864,-12.188923,-0.46820099,0.9812,0.9952,0.8223
gal0_star04142,star,0.77664035,0.706712,675.26396,238.56545,17.40465,-2.8852625,8.1772094,-0.36453847,1.0000,0.5947,0.1211
gal0_star04143,star,0.68062987,0.636427,773.87556,-1057.4805,-0.15946829,5.0641819,3.6917954,-0.12190078,1.0000,0.5616,0.1522
gal0_star04144,star,0.5299719,0.602093,130.97946,-61.752828,20.833594,8.9453497,16.489301,0.6259692,1.0000,0.9771,0.8024
gal0_star04145,star,1.1577758,0.416104,-442.70345,-524.78307,9.5566306,6.849526,-5.0874187,-0.017719702,1.0000,0.5434,0.1026
gal0_star04146,star,0.87588933,1.02481,-361.30075,-70.223814,8.5392507,2.1976757,-11.029668,-0.54101628,1.0000,0.5964,0.0653
gal0_star04147,star,1.646974,0.738806,1454.3477,1143.404,-13.837646,-3.1019931,3.773526,0.0077482653,0.9992,0.9767,0.8059
gal0_star04148,star,0.55934549,0.669012,376.81953,420.74455,24.147827,-6.6617297,6.2111927,0.54551448,0.9843,0.7566,0.2264
gal0_star04149,star,0.64114132,0.558885,29.979469,-38.351345,2.9284941,24.015671,19.122364,0.88688096,0.9870,0.5792,0.0709
gal0_star04150,star,1.6830272,0.559225,-539.00805,57.567076,5.4415855,-1.0225092,-9.5524421,0.33377679,1.0000,0.7495,0.2498
gal0_star04151,star,1.5310185,0.347184,876.05392,293.70625,-0.28435127,-2.2279928,6.9369537,0.30715481,1.0000,0.9783,0.7973
gal0_star04152,star,0.6255376,1.11358,422.42248,-350.69424,-6.8089461,6.4666631,7.0076183,0.074780236,1.0000,0.9736,0.6511
gal0_star04153,star,1.3945506,0.802653,-766.56083,445.63079,-0.98477418,-4.2466938,-6.1431442,0.1382629,1.0000,0.3513,0.0583
gal0_star04154,star,1.2412388,0.844279,-540.15149,361.81662,2.8024654,-5.0353315,-7.2217398,0.15718127,0.9845,0.9312,0.6485
gal0_star04155,star,1.2170491,1.04439,-29.267381,277.67563,-20.472695,-13.889231,-0.8516014,0.17390232,1.0000,0.8274,0.4792
gal0_star04156,star,1.8219765,0.355561,1424.2124,-1180.7282,7.5360101,3.1314045,4.067289,0.10089857,0.9716,0.7355,0.2204
gal0_star04157,star,1.8018072,0.884027,-82.740237,-345.96518,12.463812,12.247215,-2.0250151,0.33370172,1.0000,0.3779,0.0156
gal0_star04158,star,1.2571577,0.800967,426.74609,371.79938,-24.414415,-5.4439886,6.8671061,-0.52234442,0.9974,0.9726,0.7993
gal0_star04159,star,0.92147608,0.528669,279.85303,159.22325,-17.503316,-5.8049779,10.396044,-0.49758344,1.0000,0.8427,0.4385
gal0_star04160,star,0.75777526,0.915166,-452.60425,169.71261,-19.667316,-4.0546038,-9.7139416,0.77979781,0.9935,0.6911,0.2372
gal0_star04161,star,1.2352639,0.687586,-250.79902,87.287914,8.8606042,-3.7072163,-12.869726,-0.23604188,0.9939,0.9012,0.6623
gal0_star04162,star,1.1853779,0.82482,484.78919,-251.82687,-0.29364528,4.2079026,8.5744168,0.24120832,0.9853,0.3703,0.0588
gal0_star04163,star,1.1326575,0.352668,159.75578,-237.94246,-14.148366,10.417068,6.9168792,0.10308645,0.9888,0.9317,0.6609
gal0_star04164,star,1.4239604,0.333224,242.35361,172.63314,15.270593,-8.1856155,10.190262,0.42318747,1.0000,0.3979,0.0052
gal0_star04165,star,1.0918901,0.935836,1056.2103,428.89278,6.980451,-2.6719166,6.325157,0.15206797,1.0000,0.5863,0.0934
gal0_star04166,star,0.85432514,0.975846,424.60532,-544.76428,20.183204,6.1283432,5.2366597,0.35295996,0.9994,0.5645,0.1149
gal0_star04167,star,1.9859791,0.718384,657.39945,50.051091,13.125216,-0.42446932,8.3325634,0.13016592,1.0000,0.7329,0.2434
gal0_star04168,star,0.92337491,0.333022,-962.63013,89.897143,-5.948946,-0.77619755,-7.1882233,-0.13070901,1.0000,0.8226,0.4509
gal0_star04169,star,1.8309782,1.11428,232.37101,25.808453,8.2247356,-1.8819721,14.927206,0.59173087,0.9733,0.6999,0.2484
gal0_star04170,star,1.5316203,0.920349,-255.40381,290.81817,-35.712286,-8.8147139,-7.5825448,-0.54433312,1.0000,0.5355,0.1278
gal0_star04171,star,1.3484824,0.523698,715.79488,-379.07721,-18.842543,3.7184622,6.6898581,-0.2392606,1.0000,0.9706,0.8287
gal0_star04172,star,0.52395183,0.342625,581.39231,-154.00446,5.0050348,2.5586758,9.1908786,-0.041550189,1.0000,0.3857,0.0125
gal0_star04173,star,0.56485302,0.568413,130.1619,-223.69958,-9.9202309,11.681616,6.5928974,0.57471868,0.9650,0.5603,0.0902
gal0_star04174,star,0.74131309,0.887373,-693.5076,154.83819,-0.54877682,-1.8541342,-8.0574305,0.52762108,1.0000,0.9076,0.6699
gal0_star04175,star,0.83454334,0.931268,51.353675,259.01303,6.8963851,-12.573946,2.2084791,0.36628309,0.9805,0.9151,0.6282
gal0_star04176,star,1.4940262,1.01418,114.80184,1111.5935,0.47033187,-6.6617673,0.92553693,0.38830968,0.9811,0.8404,0.4356
gal0_star04177,star,1.2669457,0.79851,-648.42959,813.57224,-5.7626671,-5.5028667,-4.788423,0.11741837,1.0000,0.3867,0.0000
gal0_star04178,star,1.8761137,0.760722,67.671873,-199.49194,8.7915909,15.36528,4.3454247,0.60752912,1.0000,0.5307,0.1170
gal0_star04179,star,1.476755,0.373816,118.51605,402.50626,40.329586,-11.109214,2.5944616,-0.69305052,0.9859,0.9180,0.6364
gal0_star04180,star,1.3549401,0.813028,-418.48208,189.85602,26.93242,-4.5417307,-9.2271826,0.052922552,1.0000,0.5753,0.1091
gal0_star04181,star,0.5096238,0.388791,4.4168202,-608.8887,-7.0515739,8.729168,-0.35270015,-0.19721226,0.9999,0.4095,0.0326
gal0_star04182,star,1.8149519,1.09261,593.56954,-162.91578,0.86562743,2.3697591,8.3388368,0.28094688,0.9828,0.9219,0.6446
gal0_star04183,star,1.411481,1.06454,405.62581,-58.519939,18.671638,1.4956483,10.856472,-0.68985398,0.9783,0.5670,0.1033
gal0_star04184,star,1.2784226,0.780466,957.41301,1068.5957,-13.280584,-4.4989959,3.7801884,0.025869645,1.0000,0.8925,0.6482
gal0_star04185,star,1.8503112,0.322623,-245.55872,-713.77031,11.092366,7.6496211,-2.6040226,0.11907141,0.9910,0.7099,0.2341
gal0_star04186,star,0.98827221,0.442129,-92.261694,-572.25052,-1.8959941,8.7556742,-1.8958396,0.68598051,1.0000,0.8447,0.4388
gal0_star04187,star,0.90904798,0.588936,598.8193,-168.16856,-6.2596454,2.3418161,9.4538915,-0.28597028,1.0000,1.0000,0.7986
gal0_star04188,star,1.8798575,1.05287,389.33492,-90.36772,1.0332375,2.7003457,11.420488,-0.46721355,0.9780,0.9390,0.8578
gal0_star04189,star,1.3502094,1.14814,-527.53753,-765.64739,8.2507995,6.1893015,-4.2086972,0.56294221,0.9820,0.5495,0.1332
gal0_star04190,star,1.2057452,0.348895,-97.049579,302.7329,-21.114992,-12.308808,-3.3898938,0.33042937,0.9969,0.3936,0.0158
gal0_star04191,star,1.2500369,0.984846,-325.66853,-286.72653,4.8575137,7.2728926,-7.7013774,0.021565829,1.0000,0.9182,0.6540
gal0_star04192,star,1.836037,1.11008,-132.12028,-274.21121,2.2042879,10.780777,-5.0386344,0.17858191,0.9714,0.7470,0.2387
gal0_star04193,star,1.027202,0.579141,-520.33861,639.10055,-8.1739664,-5.8849939,-5.2414412,0.19967064,0.9776,0.9289,0.6562
gal0_star04194,star,1.2355775,0.394438,-293.4143,474.42834,5.7942186,-8.4717768,-5.3284238,0.0093745118,1.0000,0.7147,0.2534
gal0_star04195,star,1.063655,0.763502,69.55445,191.17811,-5.8371788,-15.419154,5.2595588,-0.21458244,0.9921,0.5701,0.1286
gal0_star04196,star,1.6655594,0.678036,867.81741,280.77743,11.445781,-2.0383047,6.3686289,-0.34943638,0.9992,0.9683,0.8285
gal0_star04197,star,0.8815019,0.477776,560.81401,-176.19159,19.53729,2.1108563,9.0984704,-0.17926636,0.9972,0.8521,0.4695
gal0_star04198,star,0.82282553,0.586533,384.15427,-99.885715,-34.105111,3.4543468,10.574673,0.10698606,1.0000,0.7100,0.2655
gal0_star04199,star,1.9271446,0.747263,136.38987,409.48985,-11.354407,-9.8160752,3.3666163,-0.2121189,0.9880,0.5184,0.0879
gal0_star04200,star,1.9764594,0.592472,85.631885,79.680667,-0.69825914,-14.610457,15.204586,-0.98757506,0.9678,0.3680,0.0188
gal0_star04201,star,1.0736348,0.644935,-6.2544891,46.247051,-3.4064582,-32.055214,-4.1496158,2.0745469,0.9856,0.4097,0.0205
gal0_star04202,star,1.6331665,1.05451,519.35545,626.12838,-5.387417,-5.6208931,4.9107496,0.38339898,0.9817,0.8353,0.4138
gal0_star04203,star,1.5789386,1.04383,459.77775,116.12752,-12.28583,-2.1844767,10.087273,0.043027682,1.0000,0.4088,0.0422
gal0_star04204,star,1.9384303,1.06526,271.0883,151.2677,28.375271,-6.1792836,10.961961,-1.2635355,0.9931,0.3649,0.0552
gal0_star04205,star,1.9372479,0.496906,-298.08928,-685.70188,3.78018,7.4648634,-3.7774976,0.66447862,0.9989,0.9861,0.8135
gal0_star04206,star,1.4136075,1.14998,1562.7334,-990.13341,2.7870802,3.3023802,4.1782775,-0.13812054,1.0000,0.8270,0.4351
gal0_star04207,star,1.6021456,0.374608,-1165.7144,-491.42085,-6.9079302,1.8340698,-5.629866,-0.23134027,0.9854,0.8449,0.4414
gal0_star04208,star,1.6811444,0.584008,-905.75513,108.85489,-10.383956,-0.85023303,-7.7419996,-0.36932177,0.9505,0.3815,0.0451
gal0_star04209,star,0.98769732,0.304901,-1842.6334,-164.93124,7.7326329,0.31736655,-5.1351778,-0.081540551,1.0000,0.3846,0.0459
gal0_star04210,star,1.4491584,0.78838,1055.7806,-188.27641,15.682988,1.0345996,6.6217666,-0.27831544,1.0000,0.8920,0.6802
gal0_star04211,star,1.8801317,0.961128,-333.51408,-293.541,10.254106,7.6445898,-7.7092228,-0.13792707,1.0000,0.5582,0.0983
gal0_star04212,star,1.5502216,0.350748,679.4395,221.20862,11.129996,-3.2371493,7.8090796,-0.12824735,1.0000,0.5420,0.1344
gal0_star04213,star,1.1830774,0.89245,-672.963,518.15021,6.6737008,-4.243966,-6.3454611,0.28078939,0.9919,0.9423,0.6129
gal0_star04214,star,1.8927005,0.657054,858.76692,-797.51345,4.6591395,4.4010148,4.9062547,0.15519567,0.9890,0.9260,0.6066
gal0_star04215,star,0.82314176,0.518711,-20.176796,287.0179,39.119838,-13.79009,-1.4322841,0.0027442343,1.0000,0.8355,0.4674
gal0_star04216,star,1.2618371,1.14057,-105.59125,156.41295,29.789874,-13.88455,-8.642601,-0.70995878,0.9840,0.5391,0.1017
gal0_star04217,star,1.9325396,0.967791,920.21121,-1279.8565,9.1631111,4.4341544,2.9475911,-0.24154315,1.0000,0.3819,0.0234
gal0_star04218,star,1.1384751,0.885182,-503.93722,617.90345,-19.985675,-6.200806,-5.0167677,0.046747372,0.9913,0.9488,0.7901
gal0_star04219,star,0.80638164,0.91869,245.45146,251.27327,-1.9127712,-8.3651774,8.7993157,0.34377218,1.0000,0.9746,0.8149
gal0_star04220,star,0.64340305,0.519577,-1209.8795,-1260.7232,-16.017992,3.9284085,-3.6150628,0.1426913,0.9925,0.7452,0.2656
gal0_star04221,star,1.7767198,0.466722,852.68885,359.64242,12.284198,-2.6707607,6.7731378,0.04752903,1.0000,0.5478,0.0914
gal0_star04222,star,1.8720033,0.909924,-170.25419,-216.56448,11.760168,10.714406,-7.761782,0.67832059,1.0000,0.5299,0.0945
gal0_star04223,star,1.529781,0.871059,-541.92772,-1051.7957,3.9491383,6.0394905,-2.9933218,0.34116836,0.9829,0.9683,0.8367
gal0_star04224,star,0.87014178,0.668581,115.93146,-56.146155,7.6331141,9.5075824,17.506306,-0.7457054,1.0000,0.5624,0.1157
gal0_star04225,star,0.63386637,1.07726,61.983069,198.7673,8.2206965,-15.224615,4.6045899,-0.64610824,0.9974,0.8317,0.4759
gal0_star04226,star,1.3697755,0.658584,-158.10298,129.71815,-25.382768,-11.487183,-12.489013,0.78302282,0.9897,0.9794,0.8183
gal0_star04227,star,0.92529103,0.419179,-978.75661,-878.55936,-4.6909581,3.8738654,-4.4128254,-0.023192154,1.0000,0.9743,0.7948
gal0_star04228,star,1.7222391,0.394632,464.26931,350.52744,0.83293727,-5.6279956,7.3141966,-0.032879167,0.9885,0.9359,0.8156
gal0_star04229,star,0.7572078,0.858606,213.33558,-33.28984,23.508653,1.9828149,14.946613,-0.50373361,1.0000,0.9470,0.6836
gal0_star04230,star,1.4787302,0.436264,-410.70833,223.3703,5.0874938,-5.331761,-8.5399283,-0.20262573,0.9727,0.9306,0.8378
gal0_star04231,star,0.58973161,0.825383,699.08574,720.07999,-16.962709,-4.9791082,5.1349616,0.41940278,0.9880,0.3553,0.0137
gal0_star04232,star,1.0937996,0.422321,286.79131,-407.26057,-23.016513,8.5691129,5.7577587,-0.072134684,0.9975,0.3764,0.0414
gal0_star04233,star,1.3307316,0.805713,233.63697,-184.24503,-5.0074112,8.1309543,10.427651,-0.12834527,1.0000,0.7285,0.2402
gal0_star04234,star,0.79645201,0.85379,245.27118,50.288902,17.580967,-2.4801689,14.102173,-0.046566764,1.0000,0.5288,0.1063
gal0_star04235,star,0.77500186,1.14762,-404.87226,-582.76114,-20.679591,6.7022146,-4.8415755,0.069273768,0.9942,0.9002,0.6545
gal0_star04236,star,1.7569587,0.59901,-333.11958,-301.02722,20.783525,6.4703349,-7.9093511,0.24151787,1.0000,0.9376,0.6660
gal0_star04237,star,1.1075814,0.346072,-42.987907,943.96401,-14.968931,-6.9857342,-0.22706953,-0.019878342,1.0000,0.3644,0.0288
gal0_star04238,star,0.98833475,0.721778,447.45892,34.909515,-8.8357735,-0.52885105,10.306313,-0.15166848,0.9687,0.9569,0.8461
gal0_star04239,star,0.89990882,0.591165,76.764805,464.55932,-21.050109,-10.216767,2.0947038,-0.49789161,0.9994,0.5585,0.0858
gal0_star04240,star,1.0691219,0.937362,1106.0536,151.91175,5.4685245,-0.99859902,6.6406328,0.14267805,1.0000,0.6868,0.2633
gal0_star04241,star,1.0385234,1.01366,605.89846,-434.12625,7.4943566,4.8333367,6.491516,-0.13431138,0.9750,0.9278,0.6413
gal0_star04242,star,0.5564986,0.338574,660.49975,152.86515,3.0700039,-1.8216318,8.2880906,-0.2679693,1.0000,0.8695,0.6373
gal0_star04243,star,1.761458,0.483035,136.7649,-202.47744,14.090878,12.387562,8.4726536,0.2233654,1.0000,0.9243,0.8359
gal0_star04244,star,1.5569223,1.0931,-25.59829,463.07545,7.0413758,-10.414517,-0.34292889,-0.018133595,0.9993,0.5817,0.1020
gal0_star04245,star,0.89947858,0.749964,-51.66021,306.17747,9.6590343,-11.908653,-2.2430544,-0.046090777,0.9768,0.5779,0.1070
gal0_star04246,star,1.285222,1.08668,306.73443,-592.44174,-3.98664,7.6852044,4.1188151,0.11621349,1.0000,0.8332,0.4504
gal0_star04247,star,0.70581016,0.575367,-1032.4088,-734.36179,4.0574656,3.7744189,-4.8396039,-0.20829366,0.9873,0.9380,0.6671
gal0_star04248,star,1.2822377,0.412541,-15.357712,-134.48786,-0.56160374,17.792732,-2.2308937,0.49972102,1.0000,0.9340,0.6516
gal0_star04249,star,1.3720008,0.30318,178.5382,-46.115813,0.4359508,4.0469058,16.577993,0.056887931,1.0000,0.9742,0.8283
gal0_star04250,star,0.64633632,1.12719,-502.8696,-371.44761,11.276395,5.1883922,-7.0011069,-0.054130932,0.9888,0.8354,0.4113
gal0_star04251,star,0.71953729,0.502025,-334.79298,-317.95615,12.101427,7.7657228,-7.614948,-0.070732509,0.9737,0.3694,0.0349
gal0_star04252,star,1.0151308,1.03726,384.77881,-339.33025,9.8048362,6.7050076,7.4288598,-0.72609684,0.9983,0.9399,0.8274
gal0_star04253,star,1.423019,0.425308,399.02494,-31.858943,-19.468369,0.95942022,11.730557,-0.12111905,0.9877,0.9338,0.6140
gal0_star04254,star,0.68275764,0.365819,169.92958,-45.301351,20.960717,4.952594,15.475164,-0.44433391,0.9904,0.5395,0.0745
gal0_star04255,star,0.81568301,0.993745,-192.73532,300.73127,8.982394,-10.063347,-5.8827722,0.11661605,0.9708,0.5730,0.0593
gal0_star04256,star,1.9286741,1.07642,-682.4722,1034.6047,3.5517323,-5.1945392,-3.6704652,0.074237425,1.0000,0.5576,0.1140
gal0_star04257,star,0.66299913,1.0735,-145.5219,-28.870459,8.4987316,4.3572785,-16.71361,0.31888885,0.9952,0.9868,0.8357
gal0_star04258,star,0.98594046,0.972176,-333.01067,696.37553,4.2383398,-7.7702008,-3.2608656,-0.38086153,0.9857,0.8228,0.4572
gal0_star04259,star,0.69237574,0.798901,265.93102,21.132828,-9.9301216,-0.73449012,13.590874,0.50646681,0.9873,0.9827,0.7769
gal0_star04260,star,1.796113,0.863994,3.0849221,261.71477,-9.7609738,-13.932112,0.35745071,-0.17686096,0.9886,0.5786,0.1176
gal0_star04261,star,0.54550999,0.513266,688.40298,762.75699,1.4312422,-5.16796,4.6249084,-0.080776421,0.9847,0.5296,0.1097
gal0_star04262,star,1.2813524,0.940641,575.75388,507.37475,24.46733,-5.2455305,6.0743337,-0.2262595,0.9783,0.9673,0.8389
gal0_star04263,star,0.66856602,0.786235,74.324895,-204.65449,-9.7762029,14.417425,5.3845697,0.78748277,1.0000,0.8456,0.4653
gal0_star04264,star,1.5750175,0.543645,201.89633,329.72322,-19.546936,-10.083178,6.0648179,0.38486541,1.0000,0.4151,0.0475
gal0_star04265,star,1.9986002,0.41196,-93.622166,306.25959,-22.479059,-11.952309,-4.013927,-0.59740131,0.9980,0.9238,0.6379
gal0_star04266,star,1.8931775,0.5605,-150.11705,-518.3426,2.7275786,9.7661068,-2.5195052,0.053027748,1.0000,0.9723,0.8341
gal0_star04267,star,1.2926936,0.521768,-175.21321,-93.456195,17.272577,7.8649926,-14.099887,0.51162733,1.0000,0.8963,0.6680
gal0_star04268,star,1.6881512,0.651641,357.71255,-141.93443,-21.330511,5.0182535,11.12875,0.55185726,0.9891,0.9671,0.8022
gal0_star04269,star,1.0366942,0.519429,257.31467,169.23241,-23.503639,-7.3097772,10.713831,0.23546577,0.9959,0.9575,0.6587
gal0_star04270,star,1.785915,0.50451,732.95329,-608.0031,3.2974918,4.9050163,4.9983504,0.18272479,1.0000,0.8227,0.4331
gal0_star04271,star,1.2980586,0.806718,680.81129,748.40421,-11.590202,-5.5879801,4.563804,0.075798158,1.0000,0.9274,0.6319
gal0_star04272,star,0.51710221,0.974391,295.73654,-381.57256,6.998238,8.2995126,6.1955251,-0.34728512,0.9827,1.0000,0.8590
gal0_star04273,star,1.7699372,0.439701,1368.7717,-429.39384,29.218316,1.5536346,5.8480312,-0.023880567,1.0000,0.7108,0.2492
gal0_star04274,star,1.2435537,0.935431,-745.16558,57.449063,-7.4124724,-0.71566191,-8.0905983,0.15349499,0.9987,0.8408,0.4383
gal0_star04275,star,1.6070457,0.391808,-83.860312,318.85816,6.859638,-11.705944,-3.2092173,-1.272987,1.0000,0.9950,0.8074
gal0_star04276,star,1.5660885,0.571298,-175.41729,-504.44213,4.6592294,8.6544583,-2.8677895,0.24795711,1.0000,0.9247,0.6102
gal0_star04277,star,0.52862997,0.644154,276.75484,-383.96817,-26.830465,8.0109759,6.1085708,0.056575093,0.9838,0.7212,0.2344
gal0_star04278,star,1.9240469,0.938442,-88.408547,690.85602,10.662215,-8.1415603,-0.97607094,-0.044279191,0.9764,0.6934,0.2203
gal0_star04279,star,1.6197282,0.34978,-481.63841,1544.7472,-4.570675,-5.2081761,-1.7524287,0.10605517,0.9788,0.5663,0.1002
gal0_star04280,star,1.6353554,1.10507,-546.38032,-126.76791,27.355948,2.2532593,-9.0544168,-0.055665547,1.0000,0.7347,0.2249
gal0_star04281,star,1.5764109,0.903977,839.49628,462.16558,15.03214,-3.7960708,6.7625264,0.05339083,0.9985,0.9807,0.8115
gal0_star04282,star,0.55904281,0.788897,334.43332,-393.24374,11.099978,7.5843403,6.6988338,0.27254765,1.0000,0.9193,0.6459
gal0_star04283,star,1.7683681,0.615629,1052.8619,-905.0075,23.582337,3.8530957,4.7409849,0.27307071,0.9895,0.7263,0.2471
gal0_star04284,star,0.75859892,0.480367,208.51277,347.62376,-6.9769857,-9.6580775,5.8362469,0.40378496,1.0000,0.3443,0.0175
gal0_star04285,star,1.1642501,1.02078,-532.1427,0.19352948,-24.391109,-0.41937496,-9.2964809,0.018819822,1.0000,0.9504,0.6669
gal0_star04286,star,1.4397531,1.10694,-195.8133,118.26446,9.6106568,-7.0682819,-11.940198,-0.7119482,1.0000,0.8188,0.4222
gal0_star04287,star,1.7775651,0.815408,-111.09871,-0.20841995,10.184955,0.2381222,-21.017806,-0.76578601,1.0000,0.8316,0.4802
gal0_star04288,star,1.3193775,0.561296,106.21348,694.23886,16.619096,-8.5434133,1.3706782,-0.031348146,0.9810,0.9595,0.8067
gal0_star04289,star,0.51970723,0.371782,543.48429,-958.78245,4.5912089,6.0896843,3.6122611,-0.075876066,1.0000,0.9212,0.6106
gal0_star04290,star,1.9365607,1.05825,97.027063,88.24589,-12.105198,-12.703812,14.951739,1.291188,1.0000,0.9159,0.6590
gal0_star04291,star,1.6880402,0.678407,-296.29532,1138.3499,-8.3273847,-6.0488058,-1.5223736,-0.1389992,1.0000,0.9224,0.6604
gal0_star04292,star,1.410028,0.310859,161.3217,882.39473,-3.6454489,-7.4327766,1.5419559,-0.11590844,1.0000,0.3886,0.0384
gal0_star04293,star,1.8645366,1.02736,243.45781,-193.75095,-5.3143905,8.4784571,10.617818,-0.4758102,0.9842,0.7356,0.2355
gal0_star04294,star,1.4897932,0.327762,251.181,132.00992,19.13393,-7.1851425,11.974987,0.023811346,0.9661,0.9030,0.6650
gal0_star04295,star,0.88280941,0.947031,-100.22857,-778.32579,4.178937,8.0428248,-1.3483904,0.071735517,0.9690,0.5754,0.0755
gal0_star04296,star,1.4400487,0.555046,106.3973,-604.09238,-5.7561578,8.5163652,1.7392957,0.2156627,0.9604,0.9403,0.6647
gal0_star04297,star,1.2955759,0.877765,615.3916,-114.65491,-6.34748,1.0546758,8.1292056,-0.15083329,1.0000,0.9857,0.8173
gal0_star04298,star,1.938191,0.711731,-606.1636,586.33587,17.666121,-5.2127926,-5.5613522,0.024193859,0.9930,0.5551,0.1113
gal0_star04299,star,1.5869028,0.754454,260.40937,206.58538,3.5948234,-7.8115524,9.3484118,-0.31512173,0.9827,0.3428,0.0591
gal0_star04300,star,1.9247347,0.503891,43.199348,10.57702,12.641102,-6.915086,33.581411,0.010267041,1.0000,0.3337,0.0256
gal0_star04301,star,1.1660134,0.964425,-261.25358,-382.22213,4.9983163,8.2447445,-6.3044595,-0.43894044,1.0000,0.5722,0.0946
gal0_star04302,star,1.053335,0.997708,-182.0294,-95.242881,0.71470495,7.2373758,-13.573783,-0.41386197,1.0000,0.7425,0.2544
gal0_star04303,star,0.90575274,0.424419,434.34449,-11.781179,-5.9709295,0.055984352,11.152942,0.25957968,0.9850,0.5443,0.1173
gal0_star04304,star,0.53773503,0.699573,-755.53226,-174.7852,-11.558018,1.9094714,-7.877729,-0.016429866,0.9731,0.8598,0.4096
gal0_star04305,star,0.58997242,1.01639,-77.93857,329.29647,6.7419334,-11.229918,-3.0278071,-0.35803338,0.9532,0.9018,0.6395
gal0_star04306,star,0.68338475,0.308798,-75.550975,128.91921,9.3168614,-16.636576,-8.3821476,-0.8117974,0.9793,0.8277,0.4263
gal0_star04307,star,1.7361213,0.447912,74.516875,-380.80292,1.9265345,10.593845,2.4615832,0.73708328,1.0000,0.8042,0.4814
gal0_star04308,star,1.9393076,0.363018,13.806942,-158.25367,6.3776526,17.172216,1.6878649,0.12771052,1.0000,0.9226,0.6477
gal0_star04309,star,0.53287566,0.841503,-160.99188,506.04904,4.245809,-9.5184603,-2.9984872,0.36139697,0.9898,0.9558,0.7806
gal0_star04310,star,1.9899619,0.749506,34.009416,262.59476,8.3274957,-13.844087,1.1991044,0.30257993,1.0000,0.5407,0.1190
gal0_star04311,star,1.0286873,1.10714,321.09468,-592.78624,2.4402798,7.2768474,4.3754196,-0.49339201,0.9742,0.9212,0.6271
gal0_star04312,star,0.99579873,0.523229,518.06602,641.16593,-24.144556,-5.8639471,4.7926655,-0.14678872,0.9738,0.9420,0.6274
gal0_star04313,star,0.94859407,0.76487,370.25332,-75.415105,6.8376748,2.1460179,11.512988,-0.21308899,1.0000,0.9239,0.6552
gal0_star04314,star,1.5631889,0.340408,-56.952688,514.30458,-3.0266331,-9.5536479,-0.93349245,-0.26238432,0.9953,0.8953,0.6419
gal0_star04315,star,1.5331565,1.12967,-347.98034,-655.33165,-3.3288779,7.247462,-3.7012482,-0.26558438,0.9827,0.5571,0.0826
gal0_star04316,star,1.5963621,0.516942,578.29465,-500.72228,-1.0137772,5.4509114,6.3043279,-0.095652098,0.9932,0.6917,0.2994
gal0_star04317,star,0.63774672,0.633873,17.609006,-394.22158,14.506351,11.452405,0.48345278,0.19932975,1.0000,0.3778,0.0276
gal0_star04318,star,1.2498824,0.600005,76.963655,-236.55885,7.5223625,13.318223,4.5084888,-0.076165292,0.9990,1.0000,0.7962
gal0_star04319,star,1.2036756,0.869496,237.94319,59.418522,-8.9896228,-3.6629342,13.805171,-0.36048774,0.9919,0.8287,0.4681
gal0_star04320,star,0.6493837,0.934118,-380.33777,-656.06002,17.175841,7.2584574,-3.6348999,-0.010812322,0.9872,0.5209,0.0841
gal0_star04321,star,0.97278837,1.10958,236.93003,-632.89911,8.6764845,8.4340311,2.8319497,0.25414618,1.0000,0.7169,0.2338
gal0_star04322,star,1.3477937,1.05016,351.82389,-373.7911,1.1783786,7.1926456,6.8309272,-0.25446001,0.9929,0.3713,0.0113
gal0_star04323,star,0.63648065,1.04389,-997.09861,-235.12732,-6.6728196,1.4815691,-6.9433809,-0.21297288,0.9844,0.9510,0.6546
gal0_star04324,star,1.6716579,1.09043,-58.49172,507.62538,-7.7426751,-10.494928,-1.4560175,0.28723164,1.0000,0.9773,0.7922
gal0_star04325,star,1.8664336,0.967198,-260.30622,-700.77141,14.810284,7.4532864,-2.7433213,-0.11840071,1.0000,0.9248,0.6502
gal0_star04326,star,0.8586001,0.644566,872.77666,305.64433,4.4811224,-2.5196014,6.9843196,-0.08151083,1.0000,0.8179,0.4567
gal0_star04327,star,0.70992146,0.892922,239.68327,815.69229,-8.8387028,-6.5979778,2.6665636,0.022905056,0.9642,0.6965,0.2721
gal0_star04328,star,1.5391053,0.550474,423.3553,328.83909,-6.9150723,-6.9103312,7.5649937,-0.14519743,0.9772,0.3744,0.0265
gal0_star04329,star,1.7695746,0.978654,274.85406,99.236033,-26.319761,-4.7397753,12.875918,0.35800225,1.0000,0.5377,0.1121
gal0_star04330,star,0.71653382,0.447976,-209.91914,292.84788,-3.8490825,-9.1522955,-7.1734957,-0.0052406803,0.9709,0.8163,0.4127
gal0_star04331,star,1.8159653,0.453949,-381.12743,-139.12234,-16.071474,4.4800365,-10.386651,-0.22182031,0.9985,0.9659,0.8055
gal0_star04332,star,0.88662794,0.593131,253.84795,-384.52409,5.6781289,9.3488469,5.5227943,-0.16348152,0.9850,0.8279,0.4583
gal0_star04333,star,1.6341169,0.857921,393.92174,414.12453,-41.278796,-7.2793225,6.1956895,0.014469471,1.0000,0.8273,0.4497
gal0_star04334,star,1.3153685,0.632697,-729.02178,-485.41725,3.4879177,4.4852189,-6.1597057,-0.26878687,0.9749,0.9162,0.6306
